sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
108;pms5003;3520;-26.689;27.817;2021-05-18T04:55:05.804009+00:00;P1;79.50
108;pms5003;3520;-26.689;27.817;2021-05-18T04:55:05.804009+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T04:55:18.500146+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T04:55:18.500146+00:00;temperature;-0.30
108;pms5003;3520;-26.689;27.817;2021-05-18T04:56:20.204171+00:00;P2;63.67
108;pms5003;3520;-26.689;27.817;2021-05-18T04:56:20.204171+00:00;P1;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T04:56:20.204171+00:00;P0;42.00
107;DHT22;3520;-26.689;27.817;2021-05-18T04:56:32.780149+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T04:56:32.780149+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T04:58:30.285032+00:00;P2;75.67
108;pms5003;3520;-26.689;27.817;2021-05-18T04:58:30.285032+00:00;P1;88.00
108;pms5003;3520;-26.689;27.817;2021-05-18T04:58:30.285032+00:00;P0;46.00
107;DHT22;3520;-26.689;27.817;2021-05-18T04:58:42.530558+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T04:58:42.530558+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T04:59:40.446470+00:00;P2;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T04:59:40.446470+00:00;P1;75.00
108;pms5003;3520;-26.689;27.817;2021-05-18T04:59:40.446470+00:00;P0;39.25
107;DHT22;3520;-26.689;27.817;2021-05-18T04:59:52.706424+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T04:59:52.706424+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:00:46.066665+00:00;P2;59.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:00:46.066665+00:00;P1;75.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:00:46.066665+00:00;P0;37.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:00:58.420015+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:00:58.420015+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:01:56.730579+00:00;P2;56.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:01:56.730579+00:00;P1;74.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:01:56.730579+00:00;P0;37.75
107;DHT22;3520;-26.689;27.817;2021-05-18T05:02:09.020568+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:02:09.020568+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:03:09.192882+00:00;P2;51.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:03:09.192882+00:00;P1;66.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:03:09.192882+00:00;P0;32.25
107;DHT22;3520;-26.689;27.817;2021-05-18T05:03:21.454509+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:03:21.454509+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:04:21.442321+00:00;P2;48.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:04:21.442321+00:00;P1;61.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:04:21.442321+00:00;P0;31.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:04:33.705638+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:04:33.705638+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:05:31.531931+00:00;P2;39.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:05:31.531931+00:00;P1;52.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:05:31.531931+00:00;P0;24.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:05:43.768944+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:05:43.768944+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:06:41.687540+00:00;P2;47.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:06:41.687540+00:00;P1;58.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:06:41.687540+00:00;P0;30.67
107;DHT22;3520;-26.689;27.817;2021-05-18T05:06:53.949148+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:06:53.949148+00:00;temperature;-0.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:07:46.881139+00:00;P2;42.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:07:46.881139+00:00;P1;52.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:07:46.881139+00:00;P0;28.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:07:59.251120+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:07:59.251120+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:08:53.161864+00:00;P2;55.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:08:53.161864+00:00;P1;71.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:08:53.161864+00:00;P0;35.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:09:05.366677+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:09:05.366677+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:10:03.297589+00:00;P2;39.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:10:03.297589+00:00;P1;49.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:10:03.297589+00:00;P0;24.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:10:15.508500+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:10:15.508500+00:00;temperature;-0.10
107;DHT22;3520;-26.689;27.817;2021-05-18T05:12:23.891442+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:12:23.891442+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:13:24.106765+00:00;P2;44.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:13:24.106765+00:00;P1;59.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:13:24.106765+00:00;P0;28.75
107;DHT22;3520;-26.689;27.817;2021-05-18T05:13:36.409394+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:13:36.409394+00:00;temperature;-0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:14:36.308534+00:00;P2;54.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:14:36.308534+00:00;P1;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:14:36.308534+00:00;P0;34.80
107;DHT22;3520;-26.689;27.817;2021-05-18T05:14:48.505089+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:14:48.505089+00:00;temperature;0.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:15:37.988098+00:00;P2;55.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:15:37.988098+00:00;P1;75.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:15:37.988098+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:15:50.319565+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:15:50.319565+00:00;temperature;0.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:17:01.325691+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:17:01.325691+00:00;temperature;0.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:17:50.736095+00:00;P2;56.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:17:50.736095+00:00;P1;73.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:17:50.736095+00:00;P0;36.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:18:03.123933+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:18:03.123933+00:00;temperature;0.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:18:53.068726+00:00;P2;49.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:18:53.068726+00:00;P1;65.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:18:53.068726+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:19:05.309496+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:19:05.309496+00:00;temperature;0.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:19:54.892179+00:00;P2;50.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:19:54.892179+00:00;P1;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:19:54.892179+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:20:07.109114+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:20:07.109114+00:00;temperature;0.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:20:56.505618+00:00;P2;60.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:20:56.505618+00:00;P1;72.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:20:56.505618+00:00;P0;36.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:21:08.709878+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:21:08.709878+00:00;temperature;0.60
108;pms5003;3520;-26.689;27.817;2021-05-18T05:22:01.726985+00:00;P2;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:22:01.726985+00:00;P1;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:22:01.726985+00:00;P0;40.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:22:13.949105+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:22:13.949105+00:00;temperature;0.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:23:03.244406+00:00;P2;62.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:23:03.244406+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:23:03.244406+00:00;P0;38.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:23:15.570365+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:23:15.570365+00:00;temperature;1.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:24:05.626436+00:00;P2;71.25
108;pms5003;3520;-26.689;27.817;2021-05-18T05:24:05.626436+00:00;P1;81.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:24:05.626436+00:00;P0;45.25
107;DHT22;3520;-26.689;27.817;2021-05-18T05:24:17.864973+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:24:17.864973+00:00;temperature;1.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:25:07.331168+00:00;P2;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:25:07.331168+00:00;P1;87.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:25:07.331168+00:00;P0;48.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:25:19.587224+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:25:19.587224+00:00;temperature;1.30
108;pms5003;3520;-26.689;27.817;2021-05-18T05:26:08.951274+00:00;P2;66.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:26:08.951274+00:00;P1;77.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:26:08.951274+00:00;P0;40.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:26:21.184597+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:26:21.184597+00:00;temperature;1.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:27:11.990162+00:00;P2;64.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:27:11.990162+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:27:11.990162+00:00;P0;38.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:27:24.205774+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:27:24.205774+00:00;temperature;1.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:28:13.593205+00:00;P2;60.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:28:13.593205+00:00;P1;72.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:28:13.593205+00:00;P0;39.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:28:25.810593+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:28:25.810593+00:00;temperature;1.90
108;pms5003;3520;-26.689;27.817;2021-05-18T05:29:15.505176+00:00;P2;62.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:29:15.505176+00:00;P1;72.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:29:15.505176+00:00;P0;39.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:29:27.870247+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:29:27.870247+00:00;temperature;2.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:30:17.428286+00:00;P2;71.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:30:17.428286+00:00;P1;79.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:30:17.428286+00:00;P0;41.25
107;DHT22;3520;-26.689;27.817;2021-05-18T05:30:29.819472+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:30:29.819472+00:00;temperature;2.30
108;pms5003;3520;-26.689;27.817;2021-05-18T05:31:19.228436+00:00;P2;62.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:31:19.228436+00:00;P1;73.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:31:19.228436+00:00;P0;38.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:31:31.459137+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:31:31.459137+00:00;temperature;2.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:32:21.186307+00:00;P2;59.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:32:21.186307+00:00;P1;72.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:32:21.186307+00:00;P0;38.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:32:33.385470+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:32:33.385470+00:00;temperature;2.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:33:22.749578+00:00;P2;61.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:33:22.749578+00:00;P1;72.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:33:22.749578+00:00;P0;37.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:33:34.988537+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:33:34.988537+00:00;temperature;2.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:34:24.706293+00:00;P2;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:34:24.706293+00:00;P1;85.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:34:24.706293+00:00;P0;48.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:34:36.929104+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:34:36.929104+00:00;temperature;3.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:35:27.006216+00:00;P2;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:35:27.006216+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:35:27.006216+00:00;P0;41.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:35:39.286660+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:35:39.286660+00:00;temperature;3.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:36:28.721956+00:00;P2;60.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:36:28.721956+00:00;P1;72.33
108;pms5003;3520;-26.689;27.817;2021-05-18T05:36:28.721956+00:00;P0;38.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:36:40.970320+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:36:40.970320+00:00;temperature;4.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:37:30.293900+00:00;P2;59.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:37:30.293900+00:00;P1;71.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:37:30.293900+00:00;P0;37.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:37:42.507878+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:37:42.507878+00:00;temperature;4.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:38:33.340715+00:00;P2;56.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:38:33.340715+00:00;P1;70.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:38:33.340715+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:38:45.581213+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:38:45.581213+00:00;temperature;4.90
108;pms5003;3520;-26.689;27.817;2021-05-18T05:39:42.146592+00:00;P2;55.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:39:42.146592+00:00;P1;69.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:39:42.146592+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:39:54.372047+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:39:54.372047+00:00;temperature;5.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:40:43.689138+00:00;P2;51.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:40:43.689138+00:00;P1;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:40:43.689138+00:00;P0;33.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:40:55.941093+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:40:55.941093+00:00;temperature;6.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:41:45.553140+00:00;P2;52.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:41:45.553140+00:00;P1;67.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:41:45.553140+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:41:57.807432+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:41:57.807432+00:00;temperature;6.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:42:47.129420+00:00;P2;50.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:42:47.129420+00:00;P1;63.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:42:47.129420+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:42:59.386748+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:42:59.386748+00:00;temperature;6.80
108;pms5003;3520;-26.689;27.817;2021-05-18T05:43:48.745778+00:00;P2;49.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:43:48.745778+00:00;P1;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:43:48.745778+00:00;P0;32.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:44:01.045071+00:00;humidity;99.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:44:01.045071+00:00;temperature;7.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:44:50.666218+00:00;P2;49.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:44:50.666218+00:00;P1;62.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:44:50.666218+00:00;P0;32.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:45:02.872478+00:00;humidity;96.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:45:02.872478+00:00;temperature;7.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:45:52.937936+00:00;P2;50.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:45:52.937936+00:00;P1;62.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:45:52.937936+00:00;P0;31.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:46:05.289129+00:00;humidity;97.10
107;DHT22;3520;-26.689;27.817;2021-05-18T05:46:05.289129+00:00;temperature;7.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:46:54.825458+00:00;P2;51.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:46:54.825458+00:00;P1;64.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:46:54.825458+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:47:07.084994+00:00;humidity;99.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:47:07.084994+00:00;temperature;7.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:47:56.607112+00:00;P2;51.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:47:56.607112+00:00;P1;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:47:56.607112+00:00;P0;32.33
107;DHT22;3520;-26.689;27.817;2021-05-18T05:48:08.862192+00:00;humidity;99.30
107;DHT22;3520;-26.689;27.817;2021-05-18T05:48:08.862192+00:00;temperature;7.90
108;pms5003;3520;-26.689;27.817;2021-05-18T05:49:00.144334+00:00;P2;52.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:49:00.144334+00:00;P1;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:49:00.144334+00:00;P0;33.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:49:12.398655+00:00;humidity;92.80
107;DHT22;3520;-26.689;27.817;2021-05-18T05:49:12.398655+00:00;temperature;8.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:50:02.034790+00:00;P2;48.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:50:02.034790+00:00;P1;60.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:50:02.034790+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:50:14.247046+00:00;humidity;96.60
107;DHT22;3520;-26.689;27.817;2021-05-18T05:50:14.247046+00:00;temperature;8.10
108;pms5003;3520;-26.689;27.817;2021-05-18T05:51:03.668426+00:00;P2;50.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:51:03.668426+00:00;P1;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:51:03.668426+00:00;P0;31.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:51:15.873720+00:00;humidity;93.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:51:15.873720+00:00;temperature;8.30
108;pms5003;3520;-26.689;27.817;2021-05-18T05:52:05.308297+00:00;P2;49.25
108;pms5003;3520;-26.689;27.817;2021-05-18T05:52:05.308297+00:00;P1;61.25
108;pms5003;3520;-26.689;27.817;2021-05-18T05:52:05.308297+00:00;P0;33.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:52:17.784566+00:00;humidity;91.90
107;DHT22;3520;-26.689;27.817;2021-05-18T05:52:17.784566+00:00;temperature;8.20
108;pms5003;3520;-26.689;27.817;2021-05-18T05:53:07.166748+00:00;P2;47.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:53:07.166748+00:00;P1;60.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:53:07.166748+00:00;P0;31.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:53:19.532528+00:00;humidity;88.20
107;DHT22;3520;-26.689;27.817;2021-05-18T05:53:19.532528+00:00;temperature;8.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:54:08.846632+00:00;P2;47.25
108;pms5003;3520;-26.689;27.817;2021-05-18T05:54:08.846632+00:00;P1;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:54:08.846632+00:00;P0;32.25
107;DHT22;3520;-26.689;27.817;2021-05-18T05:54:21.208071+00:00;humidity;94.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:54:21.208071+00:00;temperature;8.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:55:10.751262+00:00;P2;47.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:55:10.751262+00:00;P1;59.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:55:10.751262+00:00;P0;32.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:55:23.511479+00:00;humidity;90.60
107;DHT22;3520;-26.689;27.817;2021-05-18T05:55:23.511479+00:00;temperature;7.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:56:12.907869+00:00;P2;45.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:56:12.907869+00:00;P1;55.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:56:12.907869+00:00;P0;31.40
107;DHT22;3520;-26.689;27.817;2021-05-18T05:56:25.111361+00:00;humidity;91.10
107;DHT22;3520;-26.689;27.817;2021-05-18T05:56:25.111361+00:00;temperature;7.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:57:14.571949+00:00;P2;48.75
108;pms5003;3520;-26.689;27.817;2021-05-18T05:57:14.571949+00:00;P1;60.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:57:14.571949+00:00;P0;33.25
107;DHT22;3520;-26.689;27.817;2021-05-18T05:57:26.791546+00:00;humidity;93.50
107;DHT22;3520;-26.689;27.817;2021-05-18T05:57:26.791546+00:00;temperature;7.40
108;pms5003;3520;-26.689;27.817;2021-05-18T05:58:16.118400+00:00;P2;51.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:58:16.118400+00:00;P1;66.67
108;pms5003;3520;-26.689;27.817;2021-05-18T05:58:16.118400+00:00;P0;34.67
107;DHT22;3520;-26.689;27.817;2021-05-18T05:58:28.351918+00:00;humidity;93.20
107;DHT22;3520;-26.689;27.817;2021-05-18T05:58:28.351918+00:00;temperature;7.70
108;pms5003;3520;-26.689;27.817;2021-05-18T05:59:18.447900+00:00;P2;52.00
108;pms5003;3520;-26.689;27.817;2021-05-18T05:59:18.447900+00:00;P1;63.50
108;pms5003;3520;-26.689;27.817;2021-05-18T05:59:18.447900+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T05:59:30.826192+00:00;humidity;92.40
107;DHT22;3520;-26.689;27.817;2021-05-18T05:59:30.826192+00:00;temperature;7.60
108;pms5003;3520;-26.689;27.817;2021-05-18T06:00:20.464962+00:00;P2;50.50
108;pms5003;3520;-26.689;27.817;2021-05-18T06:00:20.464962+00:00;P1;62.50
108;pms5003;3520;-26.689;27.817;2021-05-18T06:00:20.464962+00:00;P0;34.00
107;DHT22;3520;-26.689;27.817;2021-05-18T06:00:32.866880+00:00;humidity;90.40
107;DHT22;3520;-26.689;27.817;2021-05-18T06:00:32.866880+00:00;temperature;7.50
108;pms5003;3520;-26.689;27.817;2021-05-18T06:01:22.358331+00:00;P2;49.33
108;pms5003;3520;-26.689;27.817;2021-05-18T06:01:22.358331+00:00;P1;61.33
108;pms5003;3520;-26.689;27.817;2021-05-18T06:01:22.358331+00:00;P0;33.33
107;DHT22;3520;-26.689;27.817;2021-05-18T06:01:34.604243+00:00;humidity;91.80
107;DHT22;3520;-26.689;27.817;2021-05-18T06:01:34.604243+00:00;temperature;7.80
108;pms5003;3520;-26.689;27.817;2021-05-18T06:02:23.992981+00:00;P2;50.67
108;pms5003;3520;-26.689;27.817;2021-05-18T06:02:23.992981+00:00;P1;61.67
